Id,Price
256,127184.07205254446
7976,162617.28808348608
8575,175625.27125221788
7591,306921.5055646791
3204,219965.32579780187
15804,178988.84426348412
1525,336603.18645609525
9038,205288.9257175283
13628,204296.4148069472
10016,188060.83766479793
10208,217244.09383989556
2008,193821.13811728786
13029,207491.40330726255
5099,126914.1021662842
9923,322055.5455264478
9461,123941.0886057584
11086,185987.21489537568
15057,236851.47701627016
10689,182519.74117518845
2053,214625.40979513453
16630,164954.51155203674
4985,157797.01422522683
13881,236235.53616188827
13225,195573.7323429264
5779,74132.76855112193
10262,174210.63875376733
10762,203877.23075885416
9513,204732.03161260913
11128,168908.06818741225
2074,321708.6683066911
933,202933.07474162418
2780,182544.5370687837
6594,115886.81683845157
15394,283004.0154391133
14863,129351.18122877278
6698,203888.7389693318
1611,310295.0422542524
174,185158.5283257822
5160,245796.23479202058
3295,320668.1315837679
4559,373723.25407532894
8254,169034.40541084483
10228,98210.42849433742
13924,129673.0041747518
15341,233945.83667278173
4353,183750.83577694264
4334,77608.93333285482
1872,163944.5986760332
7823,178896.2017245869
310,166577.96414160347
3704,258375.40394363302
11615,284212.8277148455
6605,202922.12672671422
3381,188098.3416087872
2143,143386.08942602642
3191,265258.28023308836
13980,128219.89503447303
15613,158211.35665389954
10943,251077.9323712456
9654,160980.11142604274
16053,348570.83721003187
14931,216723.500513072
8299,226178.25328894326
2147,182970.4715798798
11567,391103.4409609328
5905,134537.36935096057
11160,119656.31345779277
8275,148939.71932307805
16398,229543.85593604154
11229,169493.86454965253
10309,165904.41719731316
7340,258195.98045269158
7653,160896.1957902833
272,192935.17002657178
9831,203301.93239961463
5016,125340.41691169934
5968,71739.4253480006
796,277483.96958229516
12123,122400.33867159294
16629,202967.014140935
2637,161882.96760725777
6194,219515.78867398493
6216,418390.24362685235
14346,172147.83613119478
6428,131501.75069818585
2891,217442.48288486616
84,191974.84054408068
9260,218405.40334760438
15250,137332.83049084496
2348,180484.18788734806
10427,281712.284136701
13230,281327.99363337
1691,167234.27523569256
8803,122227.15710781807
5464,199450.01384865996
10559,109234.57389508554
16787,301010.5549255624
4278,156211.36944214496
6183,174284.4449893477
12775,150149.4312809043
10104,173968.6660610808
13663,172233.57632749228
9404,257469.62496895916
14724,201815.23567146144
10040,178653.81725030762
4646,186011.3451426616
4754,159562.0067411908
3310,211285.82581622674
2003,186488.01022999285
7312,320178.1864163572
10921,218090.24575373076
13419,264393.1704441612
10105,177224.95546801318
2196,424104.3085380598
12659,240352.54614819595
4380,229780.00510808354
10847,135426.20508739492
10805,297229.7906045579
8709,101471.1283263839
8319,180056.40438735578
2215,179224.08616748673
7000,192424.17775266865
7701,102804.18991509189
9678,196338.9146869129
14026,201381.7472531939
7971,163996.1156030305
13734,151506.95494072235
16483,192813.5383154247
6150,210606.3910690562
2931,312170.25266313273
5418,190461.19825635664
1662,461551.93533937144
2441,220250.34137698406
669,141494.72924554854
7734,168569.72885098556
6010,267234.07253609924
266,139334.9466229292
632,135155.89872346105
16221,123784.32196063564
11832,173334.59117982196
5035,125282.5820271459
37,113432.59011733375
6168,180723.2070421602
11757,177562.46266578438
8086,126980.55615584282
6529,216637.55818423067
15121,242422.14119417733
13904,143116.11953976616
3711,174666.25895879732
16563,130177.44727292731
14494,171070.17980668848
3006,225796.94867008482
15299,146242.6157390865
92,279981.1259299789
8066,171782.47135306083
16071,206102.0969841251
10662,124544.77654333244
3883,212947.84345932893
5511,130139.75934805357
2821,263982.1296295344
9570,183330.872029677
4326,249626.3797850305
9251,232862.6128659907
9031,194816.1569156241
12689,175842.0557345709
16380,269911.7960174352
1053,243009.78085735976
4568,201145.0443406455
16140,114791.50291126885
14356,397491.45558750647
8466,181167.45668376097
15652,138777.01220800227
3285,123521.82742681165
3198,163806.238726605
14088,421891.6314161228
2268,122979.70552422917
15472,224415.26106997376
1203,238273.12198490306
7157,306302.2667404024
6886,190602.06639868204
5083,261582.17612565384
7467,113432.59011733375
14068,193758.62248357869
2080,185527.77827193224
10865,156501.18352104747
13516,177879.67961940594
14150,213543.766687581
7609,114205.24417968473
2144,312451.9718518286
10357,201739.46441569505
2396,243953.58839799778
1526,276554.27938409674
10890,260664.7928859049
8638,380705.0451549793
6050,266207.24707781954
7639,105803.49558041872
10544,182949.5749792503
9577,276419.1301908163
13195,213015.27367904017
3484,219511.9782636094
16668,398315.78724917193
7171,174327.0777822365
8547,220675.74694298665
12735,190972.75531169036
9093,191828.8470891304
15323,305045.0374173124
14897,142809.53849758932
5135,123780.5350267697
5327,213551.17593540237
13133,245197.27700765445
1676,280936.89883072063
16296,276052.10725964274
1095,155000.62677898773
12528,153445.68561657818
7348,276206.0742516251
11663,170397.8966451946
1803,212724.5936399081
1510,245443.96139810653
16045,183993.80597202052
2900,147161.68403719165
3236,173173.7533396088
1318,226436.27012716656
14948,212693.1613308945
7840,298615.1939824849
15325,183459.55711531948
8700,134012.5176433959
15706,194212.57014201148
14449,159499.56379809277
16117,196957.34183770837
4529,182195.88471892395
11199,198936.66169734806
4052,335449.7927754055
821,204191.04785475662
68,256654.37015643896
554,117855.25623805934
452,188722.33448485134
11394,320535.8610533841
11393,185599.38999702322
9535,156486.98747364353
4024,183176.67613522644
10069,226396.3622707946
12007,152671.8353687447
12368,391868.07768969634
1259,360106.6405944389
1124,314720.85286622465
3707,184150.41871690226
8767,160538.75721478026
1919,162557.28951567723
16741,158416.8652597446
6664,278747.8915504638
5688,350581.4426502085
7799,149480.60767206782
14843,386231.3037307473
7532,160416.20683633475
8133,154504.37160237515
6264,316627.43629636883
4125,200953.95989265837
2410,175983.79303315742
13607,208107.74964311096
1716,280351.93993144925
1370,141190.40907058702
2273,405935.66859261034
15298,333091.628056362
4284,267967.76088620623
12303,157260.5335619215
7808,133469.95163183162
2203,144023.95260252996
7237,133643.94398909138
15864,154940.45858971396
2844,168903.64086703074
5729,151730.1103599509
11812,440653.40058368706
1779,141732.43611691697
6442,147172.47475425346
6160,236562.90233227218
8266,214447.2158153411
9903,157629.64249753274
2867,138155.92390927603
6998,167736.28034517195
13932,178323.26807272367
12587,175781.0662144186
3611,222080.94837302787
2646,277046.1525761836
1890,156779.97803151372
860,261016.4228454147
14187,205363.06781055042
12569,254317.5021615789
1276,104269.23363175003
12025,212155.32054111917
4890,319697.0086890474
14410,302488.3916739977
10352,250897.78199799208
11407,186708.4228325053
10384,179110.92388663092
7622,223885.0619179364
12578,162381.0945535477
15820,180480.92773618698
563,203656.48330447602
15226,166201.07033777403
6396,212344.75714304319
6247,144865.56939421032
3339,154839.74988565975
10975,256284.15428587052
7475,114058.65601076566
11129,225883.90945614243
3051,287621.62873367715
10232,200610.59145894228
14106,180496.940147764
5502,228072.47234689438
4558,76285.47367612411
4181,152783.46755499343
8426,126470.44518002885
6611,167964.86323629736
14641,155570.68909830548
15539,257569.04057895349
13119,164466.98943683514
11716,196075.16223233225
7316,255552.98336240064
7791,112492.87703819739
13034,366989.42226502334
1068,297347.91159039433
4060,185617.35098107968
10172,216388.09897958933
2591,181471.35448659415
12494,351398.40967784927
7828,285164.11637681397
15284,181985.4463436963
7947,169567.05398354956
16335,221866.82235417853
10234,334854.59400845045
2797,250258.21899862777
5341,231948.52153838341
3059,265454.7554854991
1559,75666.60411016738
15320,272972.84615544166
10284,364065.2519340245
4134,213728.47653503256
4481,205189.77437125088
7222,168407.25992921932
4062,202660.73651181033
2192,211160.27601366033
9637,200479.3604944065
16236,203744.01711942017
4272,159922.3880530389
9406,279891.3851792541
14309,242979.11508180783
1946,290294.3535891577
16235,236469.8889924811
7146,172783.2137008716
16784,225118.37589760197
349,329566.0882138622
6251,168868.3889664555
5128,357871.7031650662
11718,185466.89437886432
16721,98696.70418643378
12517,222856.1467214961
15961,201619.9383537247
9428,154631.45551340198
14541,155076.53383044442
10168,123990.05494786667
11270,167111.4531040617
13210,207799.77745344522
11518,159109.74797060448
12612,155307.155813186
16352,111345.85103983196
9935,152898.31961845327
15521,325786.98698690516
11482,190369.14999833415
11443,165413.198475126
9459,250375.16393807123
9218,190602.3017443873
854,139641.31327123215
5619,142055.65057934626
9208,201405.16950564756
4391,148490.6782252043
15207,141055.42518207937
7183,179819.31290892023
16442,212344.75714304319
7936,88979.17988112898
10606,336060.24607713515
4979,154151.85547260483
4854,271620.8279162192
16476,130214.93125871892
10516,173462.2531427856
16261,235016.03650897983
90,304428.8706903738
5433,168700.37316851894
14338,136004.5271606755
13487,223095.6495707759
8211,486824.7759484545
170,173369.80479768405
14051,104473.91180675881
10686,214334.43320151378
7595,308870.4012648034
6777,362777.2812489162
14661,168258.49009930066
13991,303909.55861517525
16795,172049.6098959192
2740,133018.38205569598
7368,293263.8464180549
2413,247795.00241124953
1852,484287.9716412984
15200,300973.3379630592
8467,321619.0209778583
16379,281273.26445763
3375,182980.89007181424
5945,464595.47863131086
2641,186366.56407144148
2837,287668.2561343545
3498,197582.54746427984
10876,132760.4173238219
1285,227281.8863586751
9285,257279.2398696586
4015,333435.17518082936
2526,187021.02002887952
7814,210339.2582974106
7117,274571.27687546995
12359,119598.09324210646
3303,291359.6427213397
13874,172147.24792520166
5484,195145.88104181938
15067,162618.02305742842
12639,211556.2382559181
3388,248950.39978456352
4256,195583.87730074648
15738,178042.00794027
14049,150551.25893726255
15780,184016.9136387991
9564,176106.0528301671
11910,198018.91792680946
11315,243789.52236920092
1733,169899.0753403565
3910,337268.577843973
7552,546055.6952608078
254,182732.91884574867
5222,204153.3573036513
8314,244426.7983371422
16743,213787.19003634446
10335,107365.70618577758
8226,269141.2793922755
12254,217684.48362445325
13152,201896.56071450107
15020,211543.05543041072
16349,212116.51075193376
11924,177786.67504737247
12543,190152.1857099434
14114,222060.52665426125
12318,242507.36052705583
15383,210936.60425802317
6679,245596.7267893199
635,188316.08161467843
15993,323532.3868559545
11375,177396.66776190183
11216,186451.33556971257
15401,225147.96657248837
11301,156501.36656099788
13804,268861.8903431084
10839,193734.99552230164
1588,342410.78901925165
3596,194966.5363098489
5816,175624.23280915178
8099,141459.91777518395
6551,186538.2686222363
14075,407038.63162801054
13431,200206.63508435656
9481,313247.74274425907
5295,157575.849356188
15859,342546.66183998156
10634,329191.66431750095
444,215950.006738977
11686,247475.69222137672
1213,210606.3910690562
13970,177913.13081464422
6849,438096.0956071772
9911,246096.35424503585
5649,164487.777517505
7184,149237.3872959128
5877,259636.9572038169
1655,347919.01841725246
15301,203059.08503359737
12389,254303.3203172151
5241,280002.4709602245
7048,166889.25924159941
10574,157479.79529810045
8593,169392.4680312257
4752,184030.02528743312
14663,188311.41166842356
10994,212898.5811003647
87,74874.35630618579
5132,126470.44518002885
6372,399466.5513396213
7411,293867.77790690993
3319,284523.0223270239
9355,121852.59911512396
5139,256107.18470387565
56,276391.3559499421
3249,183058.13233315374
5047,87639.3448672923
13238,399663.83117616776
2190,279412.1007960126
15599,172999.0642174222
6542,165661.2792441957
1968,196877.03376535425
5630,158268.87542089506
9157,286923.74743913015
789,221941.33406989736
1413,263579.3320716517
12514,260523.65509744672
13459,140746.29090266835
1345,227118.52457055365
4034,218609.33595388048
15169,151825.75833359017
6770,258830.90232389013
3334,197553.24104423332
12998,157578.49453820352
15870,226556.3651482297
1871,152363.53556713392
5770,195316.81299342294
13196,146269.65018826275
7633,204510.9345039481
10699,219215.1451039795
15470,192215.15906222974
1903,534555.2342261914
13860,234334.10535814846
7649,145481.5499363095
11043,195461.28047789235
2922,247420.1794005942
7538,281554.5013605851
9477,122171.69058044041
117,405345.73700934136
1457,240900.5180502057
7082,170975.75916863125
3053,243469.2879793878
12522,112002.16093135336
5744,418730.4072279346
13566,385498.8348814541
1464,126088.10369233564
3852,118194.71364390387
9557,295120.1895036167
14719,420140.70390115737
13978,125970.77265642595
3286,158868.7590733119
13019,354214.21730231564
1421,136728.01229076763
13502,175287.7977222996
14811,123383.10018775829
9297,252041.0482238651
7749,426730.74296160607
16555,144157.294883423
14576,180410.90833209874
12766,170915.92651673898
4679,138703.93735599032
10033,179968.7211321771
11231,241479.55336470876
15112,149516.80646340657
10617,179471.01050411948
2175,166426.53381132477
16502,493019.1621068433
10106,200414.9378341221
12561,159590.7713923013
15907,307297.579968945
8069,121921.75138853914
8316,126575.23533610374
12343,236381.01279581536
12092,137597.0689254816
1527,183425.23240611647
10010,240449.17201128567
655,109426.18332557642
10549,131347.12673352915
3248,113453.42641769338
13499,264092.66307741764
14959,206060.13117492487
6070,168749.08565238013
11360,250910.03009599066
12102,206344.34030137796
11870,283424.78709488927
3713,118973.15548089841
3230,143521.8342666831
7742,216401.08807565106
15092,339292.3602141297
8728,261604.4428127647
3386,150978.43979585636
9409,148246.9276954369
16545,264602.0459305551
3127,163088.11898588963
11344,167310.8230706474
2112,206236.68610106205
7310,218833.57089451683
6313,213536.3496306616
3681,411503.6801661138
5114,282291.4807133007
270,152745.26770741734
14350,175564.18354906834
12223,357659.957192301
1066,177555.5763257875
16116,414980.09516381286
11410,543767.9110319095
4088,152785.8138489241
5956,170504.68438355956
14669,137077.47823828226
13871,129164.10054241632
4126,224018.86607435805
12114,198548.22178035474
16607,164360.46509546225
4266,213401.72844231463
13518,208678.83636082296
11856,309012.64427169325
3885,259544.9554690648
8891,179670.8856021216
4964,186400.94136152428
7696,170924.5124781527
6894,128502.40705552777
9766,185386.4005819923
4800,159050.09838482522
2840,188109.5459683862
4743,168813.35774978265
13562,498931.97360755864
8301,205288.9257175283
5405,186331.8453912449
1535,185079.7013055253
9073,126470.44518002885
1698,353986.2809824146
12262,240453.23506959554
6794,185466.89437886432
12701,186897.10961764154
8432,171070.17980668848
13540,142556.61904056792
8629,156856.600319705
1440,188280.71559831995
8596,213135.8687592293
9575,254468.18538582002
14976,102873.0760318807
3149,227394.49372085792
5157,148736.94234972075
10748,160748.482152962
9719,355588.5022644431
6376,184622.25763447752
9733,162527.01723728387
4749,216434.76657706915
4994,417375.5902738883
538,194661.687114973
5512,148023.29396400874
9778,133350.69954339822
9761,146958.19342788885
3174,409354.7940517053
13429,199178.8123938232
10467,77608.93333285482
14129,194680.59537760878
13608,217595.77680381027
11106,158583.731652333
12048,188562.52587759728
1054,371978.0565005451
3582,223987.64708379103
1566,148115.775019255
11529,157897.65837861242
11859,159791.1269385981
10582,146646.99466111933
14907,416617.29053051956
14039,155332.6240665585
10489,160296.14411897442
3331,289837.0684943024
10153,240352.54614819595
5271,141155.31507233277
11871,418173.4340450211
776,152296.57384299804
3994,126910.77410182515
9433,78360.51663682438
14275,139254.80564595017
8030,239491.56319287492
8169,264553.23772974074
8053,190534.28648208827
4822,229794.2033946022
13197,202217.31240555938
13634,269263.8080559153
8951,180863.26439505199
12176,242594.88815382574
15471,143400.71833428595
14962,154290.62353673647
12512,114879.01009835563
8697,536637.5741214426
7095,220818.16124421518
13639,190927.97722529343
16660,171972.21920785386
5848,143386.08942602642
5386,184699.70439389168
10880,310722.7005625269
3954,181410.5583787268
13426,257329.35888030945
5966,223249.95163580927
16315,270970.5296674704
7455,181793.86826881595
11071,229440.18714685284
14740,213345.13312973455
16087,187933.74536240567
8931,254619.1805885086
15289,159470.4641647231
16089,258724.79989658255
12128,181167.45668376097
4724,228232.6433904394
8585,212320.25662928942
7188,226973.56266794272
5423,179058.31166115717
10488,199052.973034353
5980,229176.77202034576
8376,260079.92761684442
12397,143306.86578159026
16496,208715.15213711016
4891,242535.3906236506
9710,152295.6121729364
6339,154660.33982766647
244,221467.05101854508
5002,227701.75164523494
5358,171684.21098477102
7636,166946.69828295274
9361,313905.87494701706
3601,136005.11832937167
15755,169351.3928663291
172,182946.01406008383
3037,346365.511194448
577,243692.685389873
3607,191614.3265944502
2515,115237.38551227267
10413,150106.08262749086
10511,242361.45631729814
4637,442021.77343951055
12736,263784.6345300394
9534,236515.53576391356
11641,192917.9713331267
10419,258106.4143938078
15313,129106.24427075204
14915,208164.91646796343
12409,373095.2470894264
9405,130382.23455618873
14066,203868.76836056853
14108,189567.6602352606
11931,241643.80821505835
11464,342780.34207218
926,154054.8033930323
11190,212344.75714304319
10260,179646.8842441455
12712,186899.00040536522
1234,213857.38116491333
11608,106639.83882640676
3776,271143.81442819413
4881,208781.26948516868
10266,185101.40276712703
3262,238587.37075075303
3576,345789.5290426507
16604,504850.52687792125
8041,131396.65296689371
10691,226684.51807399007
8357,180524.26569621556
11661,145875.72223310644
4453,242804.01382573455
15936,213015.27367904017
8463,260937.478213209
15770,219694.3204239676
466,166579.7563127824
14965,92224.36148055087
11227,172367.0007935101
9894,266593.59550845536
11746,205934.79395078844
4118,141508.18681535305
756,349515.3504581755
15589,173872.83502315066
109,333518.954844504
5778,217882.8989222491
1731,87787.42324924048
3450,143446.564360626
2961,197817.46998763
222,181849.8117104301
11454,377595.3844815698
7339,180496.940147764
12096,108882.30814796827
14074,175683.45133610762
4058,275014.438701138
6603,254212.68338426168
3289,116640.9183697608
16681,257417.96344045765
8200,326244.3289265984
3343,285089.7421144788
7802,171855.9898692424
2082,361400.6693895051
217,257270.31471494507
1720,178335.11739374022
7224,235697.56647410194
6176,146863.17235961743
12571,256463.74922770934
16666,314705.68397152
8908,215971.49726559344
6914,172427.25126809685
5428,204293.16458933402
381,185466.89437886432
3991,200000.95553314628
16365,250099.97907645488
1046,199558.34135609478
391,154184.9199754561
9212,291696.2468574771
3022,185375.0594601749
9961,119868.52414025813
6764,327629.70466340246
7720,186616.58182595688
4809,204805.10628582598
8877,303422.2802105847
7817,180647.97448017387
10614,111618.98315277197
5553,236513.83816476373
16488,136958.41980052984
11002,175445.26191020056
13592,309825.2423799551
15050,225615.47235246192
13553,269500.92680562363
9041,214768.88537314165
5461,385491.49555023626
16274,412658.0493545006
2138,86031.43883759843
6245,152019.52628370622
8245,175432.41049297756
6491,197139.42439876086
13218,218358.15887148495
13101,115997.05195781428
10462,142231.4921511186
4079,173682.000619496
1506,524299.9205323913
14107,126470.44518002885
12215,278233.74553630466
11576,305194.7170500419
10567,233804.83196436445
12713,212446.28167150007
1468,480376.5168666569
2549,241289.51586682227
4172,217402.605781079
12380,233380.3906961964
3513,106579.24623468782
8165,252477.29170663762
1127,205877.413552459
14601,386747.7101372019
15526,328101.367077071
986,375828.377962978
14968,206503.3154221356
9348,211624.3670781549
6317,271921.7158772144
7497,94303.60711954704
5079,321998.62057734083
528,173383.47028832123
10964,144085.12417607222
5812,306711.76537776884
11022,210414.9154481322
16251,135142.91666676145
5863,114041.55586846851
8664,217123.89083681797
5396,176553.78408541734
6917,263046.03513054457
12776,126470.44518002885
473,241973.72958113786
13333,213077.68497989175
13023,176268.3631352608
7357,198220.66196409802
10955,499078.4555287784
11914,333928.06329170655
12535,179167.12863654862
11205,147232.26533199789
13209,183694.40738597896
16119,396276.90516672295
2174,257484.09667032966
4834,177153.92668256204
10151,182541.61450055472
5584,210708.3453895818
6672,210891.41013856482
12858,276841.25896119315
5106,189944.7959509501
8884,184197.83274201083
13766,172774.2962653263
12556,119763.07362406823
12910,218390.78534225828
6258,126470.44518002885
7100,218934.73557829537
1793,187948.32128942915
3335,183940.86657558507
12835,188359.71409803678
10591,154080.980376759
15707,227184.69462608462
16389,155663.11212842973
7440,364996.13714440516
6293,184318.95066908022
3937,199149.59184932584
16527,195174.46292616814
5102,248531.8435331862
10734,332668.86135849374
7986,160883.88839728184
6495,135333.81075236993
9571,240736.39733330655
5131,207681.8069884148
10761,268207.7618042522
143,401223.282037241
13829,180265.06186734728
13662,247240.02195794793
1771,149135.59224969853
5448,191241.00769569483
8594,156242.9341033361
12038,245590.9187381917
16471,151273.44767258503
16764,142778.0982331704
1282,169983.6612504797
15101,254640.98709046925
9473,145262.50789531568
2324,440900.20870298066
14448,246120.81209717793
6000,73308.10191089223
2077,131721.04166050386
12960,233455.150901028
15837,206379.10433211506
8805,240212.19315046587
9987,223143.23393152672
1580,396347.1307689161
11089,126200.47529376858
10926,213986.3016238285
12773,430755.6202292779
6490,282146.99545301136
10858,121996.7700690272
2831,130598.44252854348
16326,149642.1676970325
371,191163.14520798603
8852,200448.36681423272
6713,284361.02047237294
4230,207360.89593669632
3639,212344.75714304319
3642,190548.408757844
5149,195731.67642149059
2861,199487.53546378718
13300,101284.67484243738
2807,280307.0980920096
5919,112383.52175332987
12716,541129.7265005183
4271,230521.01535478
16055,281445.783207928
3747,237722.40527063224
5857,293043.41183641343
6884,329900.3101278599
16027,289058.5586287136
3512,387500.7778221465
5181,165224.89430776378
16732,269761.99960318964
1908,174196.83797785934
12082,169766.61278077707
7286,141261.15120280368
8216,145008.0358578315
6929,321656.3528556955
3950,334351.67671528476
12479,182652.7388973685
877,136489.4651553022
1366,193723.0964108913
384,137198.05366185732
5767,199816.12495714676
6910,161198.89988641193
187,196653.38174697355
10164,265412.7883906518
8603,247150.83239574643
15834,224991.87578419744
3078,124063.80206377673
3479,245889.94910611273
6671,217068.41666020066
6078,155883.6166419852
16271,147112.66447584727
16191,142662.1060764546
11544,173603.83760017675
7781,178510.30449683886
14918,311137.6464126138
6238,190487.22384117404
12989,217054.6791392794
11907,213059.98293416956
9696,147838.33234786976
14084,287321.6365792546
3895,162424.92194157635
4367,182782.25164483357
8453,71954.51473509551
7638,343971.7506941985
8373,259544.9554690648
4674,188955.2298505934
15787,132947.14045790382
5903,224506.57257808355
13679,211789.5954924084
9018,285402.29717842315
15823,309645.73660070886
13289,145906.74473786715
9896,199584.80812871832
14436,204447.05234842657
5547,212308.76858351036
4048,408274.51401626336
16579,200200.16599431238
8550,185983.31774400498
9385,269475.9255770323
5242,157590.48579341467
31,223649.831390991
6144,285419.81184694945
3990,199044.34520713636
2523,92917.64808072707
12608,254640.98709046925
7234,177174.84285668543
15264,204416.56591802533
9623,241894.65259740662
3161,298102.40160290094
7425,106627.71221924362
13021,258972.57952733096
4044,155402.69520569584
15411,251047.9415344161
979,325871.6935253215
5514,248708.0532447343
4817,176365.4475150852
2115,192441.51385691564
10571,293144.4621567692
8992,236514.00644276556
15546,186784.52408695055
11359,136543.73681508086
11972,168813.54396783022
12838,162193.31335566388
5948,126470.44518002885
422,314761.8442070996
4855,166319.59058221316
16197,115187.17476788828
8926,426904.61242616264
5703,173086.02760060946
8848,202776.75335273324
7039,305339.9824391125
3806,156191.85563141876
15154,203381.42576321142
13132,200353.51162346106
7438,199254.99638762075
4398,245923.26126188066
2440,192133.42532452443
3751,165190.21181127444
1476,173488.44037189134
2264,303461.99422061606
16444,166911.88355476613
10704,165627.5007291764
4033,144023.95260252996
4508,123745.57109623487
16290,237410.89646305382
10387,205389.6146389279
5457,147907.82660804078
4910,254922.10910864177
7451,205027.38362384614
10732,166354.98498199534
8015,123249.14310778628
6148,185399.61953751798
5892,240352.54614819595
7825,219231.62582501012
6851,219324.03157565577
6633,209758.87000189567
2139,272393.48426707106
10213,296045.8621112059
2830,270491.1290310933
13907,149450.81166441983
15897,367636.6321907036
8311,192165.71360918618
14230,183135.9400870466
3878,235106.57168443428
13732,192997.5965934237
12110,165708.7342620493
10675,317510.17605103296
12946,133405.20368426832
16754,238592.779790527
4394,312801.4749797064
16728,166045.9162728805
14378,351520.04157589993
9949,165287.79315430473
994,180993.90227536927
13258,151265.58601616792
5883,391154.3709868387
6933,341382.1869854126
13193,209241.82262753102
13286,169293.66615976536
13407,370962.2729033293
7512,119057.27180884093
7221,200763.1337999941
14428,166380.61880985313
1740,189081.1148766948
3,144062.6400396773
12952,213065.72886591786
11537,118550.39027311606
2558,137000.02968506704
14081,277825.38520244183
3517,213935.956524176
7149,230703.68842100992
15777,112650.8128591111
8995,231911.97910898854
826,253004.91351431122
509,274193.18987154996
14875,252994.5226609151
6591,153298.5788582329
11283,106659.14361406362
9897,239751.3337553027
14902,188604.9341586659
14291,160055.58216397197
3162,221380.52035581873
4206,190558.78336341938
11580,187787.67536637426
2007,226902.69392005872
14939,257532.5086684727
13572,159326.90799537886
10720,153879.16056945318
4253,282730.364985532
